id,Y
74916,0.01531953
74917,0.03878183
74918,0.05505071
74919,0.04333219
74920,0.42220038
74921,0.03988491
74922,0.03984826
74923,0.03769118
74924,0.02277969
74925,0.42538098
74926,0.30391860
74927,0.04690422
74928,0.04770252
74929,0.02897258
74930,0.38011125
74931,0.05000739
74932,0.04466567
74933,0.04018394
74934,0.01550740
74935,0.04075842
74936,0.01481727
74937,0.12616837
74938,0.03518400
74939,0.06534758
74940,0.01689448
74941,0.22774473
74942,0.02683615
74943,0.06186990
74944,0.01191601
74945,0.05470447
74946,0.04539359
74947,0.02454539
74948,0.05603258
74949,0.04982816
74950,0.02003368
74951,0.35088208
74952,0.04132411
74953,0.06058165
74954,0.03825473
74955,0.03858843
74956,0.16792981
74957,0.00939434
74958,0.13682045
74959,0.04180732
74960,0.02305563
74961,0.04156228
74962,0.06216815
74963,0.01763178
74964,0.04522830
74965,0.01235327
74966,0.05015579
74967,0.05043851
74968,0.20401831
74969,0.02506713
74970,0.05183106
74971,0.04301468
74972,0.05790926
74973,0.01537905
74974,0.19228379
74975,0.04993086
74976,0.06021921
74977,0.04331335
74978,0.06509856
74979,0.01535950
74980,0.01604498
74981,0.01308593
74982,0.01919342
74983,0.10690536
74984,0.05741962
74985,0.17192589
74986,0.36607492
74987,0.03699808
74988,0.01459239
74989,0.04164999
74990,0.08167992
74991,0.35313091
74992,0.48287335
74993,0.06279622
74994,0.06095219
74995,0.06465866
74996,0.04637353
74997,0.24678075
74998,0.31544337
74999,0.14840619
75000,0.18974093
75001,0.05454682
75002,0.01597795
75003,0.05067728
75004,0.04400031
75005,0.02984471
75006,0.05483088
75007,0.02932514
75008,0.04904238
75009,0.04946022
75010,0.03476526
75011,0.03368480
75012,0.04634968
75013,0.01403120
75014,0.02943869
75015,0.01840968
75016,0.10569634
75017,0.05957661
75018,0.06192850
75019,0.05544938
75020,0.30144763
75021,0.05508164
75022,0.04254742
75023,0.04047718
75024,0.03195437
75025,0.05008834
75026,0.05117140
75027,0.06061382
75028,0.01534107
75029,0.02940993
75030,0.05640418
75031,0.01699191
75032,0.04546690
75033,0.01591050
75034,0.02504743
75035,0.01797877
75036,0.46903917
75037,0.02620956
75038,0.03704799
75039,0.08952823
75040,0.01257902
75041,0.05718564
75042,0.15127464
75043,0.02490635
75044,0.04460044
75045,0.02254877
75046,0.06984291
75047,0.03780479
75048,0.05834948
75049,0.02050700
75050,0.04064262
75051,0.04514736
75052,0.03669144
75053,0.21263821
75054,0.04054591
75055,0.05433620
75056,0.07103227
75057,0.05228736
75058,0.01186929
75059,0.23824807
75060,0.02183141
75061,0.08729361
75062,0.03768095
75063,0.06006917
75064,0.48471758
75065,0.01731237
75066,0.03721106
75067,0.04091965
75068,0.04579954
75069,0.09410798
75070,0.06172482
75071,0.22134975
75072,0.03933577
75073,0.01647588
75074,0.04678508
75075,0.01680833
75076,0.04914970
75077,0.04923959
75078,0.03878905
75079,0.03176427
75080,0.03599430
75081,0.04789732
75082,0.06280428
75083,0.05445559
75084,0.08022238
75085,0.05311938
75086,0.02351191
75087,0.01155363
75088,0.19048400
75089,0.01478414
75090,0.06570640
75091,0.03876453
75092,0.09198609
75093,0.02052204
75094,0.01648299
75095,0.04048204
75096,0.01284304
75097,0.05444781
75098,0.04658432
75099,0.26033270
75100,0.38329068
75101,0.04371528
75102,0.02586688
75103,0.31854647
75104,0.04997408
75105,0.01740087
75106,0.10350820
75107,0.06634365
75108,0.11606985
75109,0.03341440
75110,0.05676882
75111,0.02444048
75112,0.04849859
75113,0.05652548
75114,0.07425629
75115,0.03854335
75116,0.12069105
75117,0.03875439
75118,0.10371777
75119,0.02474598
75120,0.04390700
75121,0.15292035
75122,0.10124581
75123,0.08266642
75124,0.00975328
75125,0.01538376
75126,0.03388204
75127,0.01787204
75128,0.06628986
75129,0.05413456
75130,0.01192625
75131,0.03137640
75132,0.10379634
75133,0.06007408
75134,0.05226011
75135,0.10373030
75136,0.01771412
75137,0.01187672
75138,0.01272095
75139,0.51754105
75140,0.05193847
75141,0.04827942
75142,0.02833998
75143,0.03229848
75144,0.23870252
75145,0.04923535
75146,0.02976154
75147,0.01371621
75148,0.01781146
75149,0.01774163
75150,0.10771008
75151,0.11275423
75152,0.16926479
75153,0.03884365
75154,0.01714526
75155,0.03999484
75156,0.20399259
75157,0.31130838
75158,0.47919917
75159,0.05871671
75160,0.05946609
75161,0.04752312
75162,0.04130704
75163,0.04012740
75164,0.07052901
75165,0.02704610
75166,0.05333417
75167,0.04093236
75168,0.06223365
75169,0.05082514
75170,0.04583323
75171,0.05919616
75172,0.09536473
75173,0.04445997
75174,0.01441633
75175,0.03882109
75176,0.03225721
75177,0.03315657
75178,0.06213403
75179,0.06017745
75180,0.01677393
75181,0.01507343
75182,0.03403036
75183,0.02960731
75184,0.04998753
75185,0.05939786
75186,0.02326487
75187,0.38011724
75188,0.03547215
75189,0.04323095
75190,0.04158045
75191,0.06937717
75192,0.02378265
75193,0.04096991
75194,0.04767511
75195,0.06314097
75196,0.03246022
75197,0.04647908
75198,0.01189121
75199,0.07483994
75200,0.08463258
75201,0.10832821
75202,0.02801273
75203,0.01701457
75204,0.07567745
75205,0.27337092
75206,0.05335078
75207,0.06160192
75208,0.04684600
75209,0.05317491
75210,0.03374097
75211,0.14785713
75212,0.05949044
75213,0.31295967
75214,0.02906070
75215,0.12052636
75216,0.01572830
75217,0.04799103
75218,0.04427921
75219,0.04254810
75220,0.04195800
75221,0.06404298
75222,0.49981225
75223,0.03722176
75224,0.04478496
75225,0.02927923
75226,0.04187556
75227,0.02322897
75228,0.03891649
75229,0.04331769
75230,0.03517647
75231,0.22229111
75232,0.02148633
75233,0.06726068
75234,0.02173021
75235,0.02465384
75236,0.20747218
75237,0.04459624
75238,0.31281224
75239,0.06275160
75240,0.05511003
75241,0.02961852
75242,0.01803958
75243,0.01654038
75244,0.01118346
75245,0.15944271
75246,0.04988373
75247,0.01848876
75248,0.02351828
75249,0.03950285
75250,0.01436402
75251,0.01494556
75252,0.04037490
75253,0.06302983
75254,0.49681327
75255,0.04792661
75256,0.03317923
75257,0.12085422
75258,0.02921712
75259,0.04442162
75260,0.01743297
75261,0.01117425
75262,0.02617413
75263,0.03343793
75264,0.04940285
75265,0.03545815
75266,0.01299648
75267,0.01339187
75268,0.05398300
75269,0.49004823
75270,0.35899219
75271,0.05825962
75272,0.01613520
75273,0.05496745
75274,0.04268887
75275,0.05424753
75276,0.05740000
75277,0.04405564
75278,0.39355874
75279,0.01598730
75280,0.04932797
75281,0.04770497
75282,0.03978622
75283,0.31871065
75284,0.01657642
75285,0.05570408
75286,0.02988161
75287,0.06583180
75288,0.02960769
75289,0.04330533
75290,0.06246614
75291,0.01489166
75292,0.03077366
75293,0.30143899
75294,0.05997897
75295,0.04403509
75296,0.04247417
75297,0.04035088
75298,0.05023178
75299,0.01341941
75300,0.02326152
75301,0.07745225
75302,0.03319910
75303,0.04733599
75304,0.15937562
75305,0.08457495
75306,0.04661580
75307,0.03679929
75308,0.05949108
75309,0.03989794
75310,0.04307936
75311,0.01674978
75312,0.26550961
75313,0.10287642
75314,0.02738646
75315,0.04248835
75316,0.08611948
75317,0.02434186
75318,0.12970071
75319,0.02943295
75320,0.01271072
75321,0.05703592
75322,0.02487976
75323,0.16590993
75324,0.01374232
75325,0.16833454
75326,0.04005861
75327,0.03454337
75328,0.02995899
75329,0.02785456
75330,0.50584942
75331,0.04417242
75332,0.02172976
75333,0.02204254
75334,0.11605878
75335,0.02243720
75336,0.07525806
75337,0.06778190
75338,0.01726771
75339,0.13467836
75340,0.17869985
75341,0.06682480
75342,0.03014234
75343,0.54125530
75344,0.05362799
75345,0.01672005
75346,0.08361812
75347,0.04238697
75348,0.03221405
75349,0.01690701
75350,0.05556184
75351,0.04415493
75352,0.05748827
75353,0.04882715
75354,0.07596249
75355,0.15013935
75356,0.03790694
75357,0.04836550
75358,0.03366824
75359,0.01290467
75360,0.45279753
75361,0.01681406
75362,0.05070074
75363,0.05097901
75364,0.03796748
75365,0.02126197
75366,0.04086550
75367,0.01771157
75368,0.05140498
75369,0.04485292
75370,0.05897310
75371,0.05395941
75372,0.05803520
75373,0.03053678
75374,0.03029885
75375,0.03456071
75376,0.01995284
75377,0.03729320
75378,0.04260547
75379,0.14343870
75380,0.02296854
75381,0.05724354
75382,0.01679264
75383,0.03011793
75384,0.02455220
75385,0.03020041
75386,0.02841877
75387,0.04013608
75388,0.06198968
75389,0.18558390
75390,0.04171810
75391,0.09520875
75392,0.19207653
75393,0.21063462
75394,0.16147691
75395,0.03326043
75396,0.06593414
75397,0.04380425
75398,0.04306780
75399,0.02379980
75400,0.04619928
75401,0.08253058
75402,0.05825581
75403,0.04459871
75404,0.04742390
75405,0.05302589
75406,0.02558060
75407,0.05212951
75408,0.03964902
75409,0.04829672
75410,0.02749239
75411,0.09219953
75412,0.06304558
75413,0.07324575
75414,0.01380104
75415,0.01612611
75416,0.02955616
75417,0.04655723
75418,0.02740878
75419,0.04464021
75420,0.05030721
75421,0.02127953
75422,0.03288862
75423,0.04655915
75424,0.02400143
75425,0.03896825
75426,0.02608361
75427,0.04485526
75428,0.02972220
75429,0.01643018
75430,0.02656238
75431,0.04574609
75432,0.02906826
75433,0.03036493
75434,0.05288218
75435,0.04820505
75436,0.29696557
75437,0.01290980
75438,0.05959631
75439,0.04861410
75440,0.05324495
75441,0.02066023
75442,0.11382746
75443,0.03848113
75444,0.22540200
75445,0.06194241
75446,0.12465012
75447,0.02820558
75448,0.04570666
75449,0.04660989
75450,0.03894514
75451,0.24959451
75452,0.04104984
75453,0.24907634
75454,0.06536417
75455,0.18579721
75456,0.02396861
75457,0.10520053
75458,0.01456235
75459,0.01021665
75460,0.03837376
75461,0.05562522
75462,0.54231840
75463,0.40435147
75464,0.01056119
75465,0.03562438
75466,0.05445700
75467,0.01232163
75468,0.02502000
75469,0.01865705
75470,0.40434617
75471,0.03351991
75472,0.01223926
75473,0.05122423
75474,0.04765270
75475,0.45379838
75476,0.07696453
75477,0.01958111
75478,0.01120421
75479,0.02589328
75480,0.14516208
75481,0.15072334
75482,0.03990129
75483,0.05482952
75484,0.03689790
75485,0.05937502
75486,0.05984994
75487,0.03787868
75488,0.05789751
75489,0.02848299
75490,0.03015157
75491,0.02782904
75492,0.26542848
75493,0.05890118
75494,0.03005908
75495,0.09301737
75496,0.08372453
75497,0.04945864
75498,0.05454921
75499,0.05037114
75500,0.01618839
75501,0.04265960
75502,0.02549823
75503,0.04717669
75504,0.10952441
75505,0.04078586
75506,0.04868655
75507,0.04310358
75508,0.49974641
75509,0.05422682
75510,0.03390934
75511,0.01375784
75512,0.03402862
75513,0.01256754
75514,0.05674151
75515,0.03670524
75516,0.03921827
75517,0.02182714
75518,0.06625940
75519,0.03438083
75520,0.10173381
75521,0.02530401
75522,0.04046087
75523,0.02121340
75524,0.07551309
75525,0.04310675
75526,0.04630391
75527,0.06406126
75528,0.01169938
75529,0.09032249
75530,0.02835225
75531,0.02372224
75532,0.04053145
75533,0.03515626
75534,0.05508307
75535,0.01601873
75536,0.05537514
75537,0.01984816
75538,0.05054822
75539,0.05676044
75540,0.06099245
75541,0.04131129
75542,0.03280254
75543,0.15525362
75544,0.04297880
75545,0.02734508
75546,0.05156226
75547,0.10126538
75548,0.01190635
75549,0.02249622
75550,0.02379056
75551,0.03260646
75552,0.04052281
75553,0.43562579
75554,0.01858643
75555,0.04115648
75556,0.16651049
75557,0.01526997
75558,0.03487470
75559,0.01424825
75560,0.11530326
75561,0.50886434
75562,0.01631134
75563,0.01545661
75564,0.05799964
75565,0.10601352
75566,0.04823173
75567,0.15852103
75568,0.01574094
75569,0.01528534
75570,0.03191813
75571,0.01860537
75572,0.06053022
75573,0.01658264
75574,0.01900761
75575,0.05235332
75576,0.18232869
75577,0.17171659
75578,0.05338690
75579,0.07274393
75580,0.02097712
75581,0.03406446
75582,0.05253780
75583,0.04273402
75584,0.04353690
75585,0.04536255
75586,0.02079518
75587,0.01240265
75588,0.48451686
75589,0.04134464
75590,0.00763833
75591,0.03981671
75592,0.05090445
75593,0.05717224
75594,0.02001240
75595,0.03472171
75596,0.04384981
75597,0.02985410
75598,0.03741513
75599,0.05324405
75600,0.03388780
75601,0.11177462
75602,0.49352041
75603,0.05769522
75604,0.06061734
75605,0.07046715
75606,0.01365037
75607,0.03681087
75608,0.05944978
75609,0.02568440
75610,0.02301024
75611,0.03623361
75612,0.39370391
75613,0.23930220
75614,0.02375566
75615,0.02667374
75616,0.11088505
75617,0.12081514
75618,0.11533809
75619,0.02870439
75620,0.14044383
75621,0.01395205
75622,0.04338715
75623,0.16392681
75624,0.04156353
75625,0.02291322
75626,0.04023696
75627,0.05498603
75628,0.04692550
75629,0.02644979
75630,0.05196100
75631,0.10391556
75632,0.02524172
75633,0.04480609
75634,0.05819817
75635,0.01258725
75636,0.05196014
75637,0.50720769
75638,0.25452244
75639,0.02475197
75640,0.13946791
75641,0.04318143
75642,0.05585742
75643,0.03674471
75644,0.04623557
75645,0.05033640
75646,0.04946429
75647,0.05904074
75648,0.02670506
75649,0.01156762
75650,0.05080537
75651,0.41585445
75652,0.00003201
75653,0.01547968
75654,0.05459064
75655,0.04869965
75656,0.04580713
75657,0.02778473
75658,0.03368653
75659,0.05693785
75660,0.01589794
75661,0.48526827
75662,0.04976110
75663,0.05335898
75664,0.02190183
75665,0.05955081
75666,0.01796949
75667,0.05837292
75668,0.41834155
75669,0.23032120
75670,0.06932869
75671,0.13831206
75672,0.04833016
75673,0.12675275
75674,0.14216959
75675,0.05379231
75676,0.02049195
75677,0.05421357
75678,0.04151803
75679,0.02418710
75680,0.02757152
75681,0.07080980
75682,0.04803341
75683,0.05313068
75684,0.06015426
75685,0.02717778
75686,0.01357456
75687,0.03539375
75688,0.04096751
75689,0.41060293
75690,0.02000133
75691,0.05492190
75692,0.01823007
75693,0.01015120
75694,0.24891323
75695,0.05679219
75696,0.21378252
75697,0.04819316
75698,0.03366609
75699,0.05211535
75700,0.04632805
75701,0.04229600
75702,0.03247991
75703,0.06164913
75704,0.04073392
75705,0.10443588
75706,0.06124912
75707,0.01501241
75708,0.01649077
75709,0.01676624
75710,0.05498124
75711,0.04973679
75712,0.02276020
75713,0.04567048
75714,0.02061715
75715,0.05549624
75716,0.03341451
75717,0.03188373
75718,0.02529981
75719,0.02337460
75720,0.01586767
75721,0.13745102
75722,0.05073616
75723,0.04566513
75724,0.02502098
75725,0.01026841
75726,0.04283087
75727,0.04572807
75728,0.02546422
75729,0.01512171
75730,0.11153435
75731,0.02470863
75732,0.04007083
75733,0.05326054
75734,0.04880605
75735,0.02184040
75736,0.01276572
75737,0.25596491
75738,0.03987719
75739,0.01910290
75740,0.46872613
75741,0.02871493
75742,0.05871666
75743,0.06610980
75744,0.03803816
75745,0.02875872
75746,0.01160396
75747,0.14929767
75748,0.04511837
75749,0.05111204
75750,0.15793310
75751,0.05129961
75752,0.02667502
75753,0.05817693
75754,0.06273338
75755,0.09327049
75756,0.07013794
75757,0.06424645
75758,0.01518102
75759,0.13057099
75760,0.12775128
75761,0.04993921
75762,0.26129144
75763,0.04263502
75764,0.02546052
75765,0.02996348
75766,0.00849489
75767,0.04062885
75768,0.19674078
75769,0.02175356
75770,0.01930416
75771,0.04641306
75772,0.04320523
75773,0.04687834
75774,0.02063880
75775,0.11973502
75776,0.02620969
75777,0.04435027
75778,0.01388129
75779,0.08773471
75780,0.02893755
75781,0.14168885
75782,0.05913032
75783,0.05411243
75784,0.15006638
75785,0.05409221
75786,0.03588260
75787,0.02217804
75788,0.48858202
75789,0.13038284
75790,0.04139845
75791,0.04132764
75792,0.04181922
75793,0.04862836
75794,0.01291128
75795,0.05678914
75796,0.01398059
75797,0.31690094
75798,0.06005504
75799,0.04911938
75800,0.03650674
75801,0.02167791
75802,0.05363575
75803,0.13356856
75804,0.01726223
75805,0.03616232
75806,0.04292998
75807,0.05034525
75808,0.02412257
75809,0.02512985
75810,0.06152655
75811,0.03497731
75812,0.03636746
75813,0.03443770
75814,0.55167538
75815,0.05403003
75816,0.04090036
75817,0.11136714
75818,0.07476998
75819,0.01574855
75820,0.04545154
75821,0.02759675
75822,0.03956204
75823,0.01826485
75824,0.00903495
75825,0.04163205
75826,0.33451685
75827,0.06312726
75828,0.05401573
75829,0.02660320
75830,0.04196040
75831,0.06087990
75832,0.02342551
75833,0.02363995
75834,0.02452488
75835,0.05392208
75836,0.01510448
75837,0.50010437
75838,0.02122751
75839,0.14534834
75840,0.04258375
75841,0.02626534
75842,0.02477756
75843,0.04403232
75844,0.05600006
75845,0.06239600
75846,0.11181346
75847,0.09675894
75848,0.05018440
75849,0.03867726
75850,0.02176226
75851,0.01343744
75852,0.06099976
75853,0.04918573
75854,0.29267082
75855,0.03080070
75856,0.05155385
75857,0.02178011
75858,0.03197648
75859,0.05812260
75860,0.02829499
75861,0.04534642
75862,0.03968217
75863,0.04721935
75864,0.19383654
75865,0.11268358
75866,0.05106550
75867,0.02540893
75868,0.03690886
75869,0.04670464
75870,0.07360700
75871,0.06073286
75872,0.05051507
75873,0.01459894
75874,0.15293387
75875,0.01287274
75876,0.13613372
75877,0.08130483
75878,0.05247371
75879,0.03031022
75880,0.06209085
75881,0.09735792
75882,0.05168596
75883,0.04637949
75884,0.05723441
75885,0.04521065
75886,0.05996050
75887,0.00965225
75888,0.05325737
75889,0.03701586
75890,0.04353455
75891,0.04816157
75892,0.02630284
75893,0.04536890
75894,0.06586920
75895,0.05698181
75896,0.05228547
75897,0.01299058
75898,0.29149061
75899,0.02339973
75900,0.01982252
75901,0.02044613
75902,0.01183700
75903,0.04320979
75904,0.05589587
75905,0.02463029
75906,0.01044731
75907,0.05995202
75908,0.02497832
75909,0.21389416
75910,0.38832128
75911,0.06180375
75912,0.02958100
75913,0.05768256
75914,0.04405633
75915,0.06578970
75916,0.54418409
75917,0.02626916
75918,0.02659816
75919,0.03192294
75920,0.03995502
75921,0.13307445
75922,0.02279805
75923,0.11683231
75924,0.01177547
75925,0.01905303
75926,0.01568037
75927,0.02505603
75928,0.00445590
75929,0.06522102
75930,0.05314060
75931,0.28625751
75932,0.06055352
75933,0.01816361
75934,0.04160112
75935,0.05409994
75936,0.05271875
75937,0.01720289
75938,0.27691463
75939,0.03885430
75940,0.04561460
75941,0.05418143
75942,0.01541853
75943,0.01188266
75944,0.15440355
75945,0.06423935
75946,0.11729210
75947,0.10787053
75948,0.05109545
75949,0.01212350
75950,0.10653071
75951,0.06702191
75952,0.05366195
75953,0.15770178
75954,0.57164627
75955,0.03891340
75956,0.01813870
75957,0.05093718
75958,0.05513633
75959,0.02776819
75960,0.07403309
75961,0.01765974
75962,0.02210509
75963,0.01277138
75964,0.04025479
75965,0.04947138
75966,0.02612839
75967,0.14039300
75968,0.07593939
75969,0.01809334
75970,0.06093893
75971,0.10926890
75972,0.03021223
75973,0.05997394
75974,0.03778594
75975,0.02466077
75976,0.05426609
75977,0.52368402
75978,0.03818428
75979,0.06055730
75980,0.05362997
75981,0.01664090
75982,0.04805331
75983,0.29670143
75984,0.07110070
75985,0.01427917
75986,0.01984649
75987,0.03793979
75988,0.02494839
75989,0.01890916
75990,0.02705554
75991,0.43741092
75992,0.02374824
75993,0.04414395
75994,0.03586490
75995,0.09890072
75996,0.46543536
75997,0.05323268
75998,0.09158605
75999,0.05874977
76000,0.47354814
76001,0.02735430
76002,0.01166373
76003,0.05684844
76004,0.05915184
76005,0.29497132
76006,0.04450269
76007,0.04760516
76008,0.03185977
76009,0.01439649
76010,0.05003031
76011,0.01187003
76012,0.04619560
76013,0.12161669
76014,0.04935044
76015,0.03667936
76016,0.05459974
76017,0.27166900
76018,0.15050317
76019,0.03871521
76020,0.03831927
76021,0.16411123
76022,0.01193216
76023,0.10647641
76024,0.23220542
76025,0.03262069
76026,0.19637126
76027,0.01464484
76028,0.00982882
76029,0.01669809
76030,0.51448524
76031,0.05710005
76032,0.09753313
76033,0.04726841
76034,0.04241648
76035,0.04219083
76036,0.03429516
76037,0.02568462
76038,0.03180965
76039,0.03410091
76040,0.02599636
76041,0.01297090
76042,0.03446264
76043,0.04113415
76044,0.42047334
76045,0.17472503
76046,0.01606384
76047,0.06208721
76048,0.06161757
76049,0.12055242
76050,0.37593177
76051,0.50219691
76052,0.21135829
76053,0.04092745
76054,0.02210383
76055,0.05854314
76056,0.04714547
76057,0.05276217
76058,0.37575945
76059,0.04713708
76060,0.03525801
76061,0.51055688
76062,0.05968757
76063,0.05464196
76064,0.03293774
76065,0.17895162
76066,0.04370242
76067,0.02702619
76068,0.20001057
76069,0.03465737
76070,0.05929190
76071,0.16296023
76072,0.01805999
76073,0.01304373
76074,0.04855273
76075,0.02939596
76076,0.01451330
76077,0.23006599
76078,0.01122388
76079,0.06379879
76080,0.03557592
76081,0.01754157
76082,0.03457924
76083,0.03939472
76084,0.03023906
76085,0.37870792
76086,0.01689604
76087,0.02801962
76088,0.02927203
76089,0.04560338
76090,0.03525834
76091,0.04193930
76092,0.01109698
76093,0.06248938
76094,0.04420358
76095,0.04774397
76096,0.05271714
76097,0.13786899
76098,0.04188262
76099,0.02743729
76100,0.04020197
76101,0.04332167
76102,0.01916514
76103,0.02551554
76104,0.04658602
76105,0.05125737
76106,0.01944884
76107,0.09053690
76108,0.04409258
76109,0.01534639
76110,0.03392795
76111,0.01199506
76112,0.31104720
76113,0.05189753
76114,0.03698923
76115,0.05776131
76116,0.04044962
76117,0.01788015
76118,0.11668531
76119,0.06785553
76120,0.47151133
76121,0.07649820
76122,0.02204903
76123,0.04207117
76124,0.04247952
76125,0.02873082
76126,0.02325103
76127,0.02310037
76128,0.03856309
76129,0.20514761
76130,0.02793189
76131,0.01980270
76132,0.35084757
76133,0.04914228
76134,0.01857972
76135,0.05631066
76136,0.01681561
76137,0.05483010
76138,0.01116174
76139,0.32472727
76140,0.26129976
76141,0.01332163
76142,0.03721987
76143,0.06362306
76144,0.06453373
76145,0.03466137
76146,0.05669321
76147,0.06850898
76148,0.01224443
76149,0.03748807
76150,0.03844094
76151,0.03486218
76152,0.11266325
76153,0.01621519
76154,0.01517255
76155,0.06733534
76156,0.05379742
76157,0.04469696
76158,0.06398603
76159,0.14714980
76160,0.03050840
76161,0.10907672
76162,0.03698777
76163,0.03299785
76164,0.03742525
76165,0.14519840
76166,0.20794633
76167,0.02211563
76168,0.04539836
76169,0.30082843
76170,0.03923149
76171,0.05654050
76172,0.10052498
76173,0.02891415
76174,0.03284518
76175,0.03811937
76176,0.04645054
76177,0.03546352
76178,0.02238009
76179,0.01356118
76180,0.04661128
76181,0.56301522
76182,0.01696082
76183,0.06151595
76184,0.03079200
76185,0.02385522
76186,0.03675457
76187,0.48445594
76188,0.03599270
76189,0.01891668
76190,0.20112215
76191,0.05289414
76192,0.05254473
76193,0.05117108
76194,0.02754173
76195,0.03301232
76196,0.29307446
76197,0.11155517
76198,0.01885193
76199,0.01750606
76200,0.02519376
76201,0.22797067
76202,0.03384098
76203,0.04076793
76204,0.03750140
76205,0.57215303
76206,0.04095622
76207,0.02776108
76208,0.05380445
76209,0.02543411
76210,0.05157370
76211,0.06816643
76212,0.05893299
76213,0.03856577
76214,0.04163775
76215,0.57144678
76216,0.03298359
76217,0.04855885
76218,0.04108038
76219,0.05856214
76220,0.04570312
76221,0.41643825
76222,0.04999461
76223,0.05422658
76224,0.41188076
76225,0.29019836
76226,0.26338479
76227,0.02580565
76228,0.03816311
76229,0.02599617
76230,0.05194860
76231,0.04926462
76232,0.03345995
76233,0.04071648
76234,0.02664209
76235,0.04609616
76236,0.04430084
76237,0.02922662
76238,0.07121856
76239,0.01114761
76240,0.10642264
76241,0.03401590
76242,0.03887596
76243,0.03664958
76244,0.01790988
76245,0.04200449
76246,0.05845270
76247,0.04474482
76248,0.13961703
76249,0.13220114
76250,0.10920853
76251,0.03679003
76252,0.13761844
76253,0.05826094
76254,0.12640809
76255,0.03215208
76256,0.06616649
76257,0.01415044
76258,0.04245025
76259,0.24925539
76260,0.01572250
76261,0.05922295
76262,0.04372606
76263,0.04500657
76264,0.16214636
76265,0.04354910
76266,0.06155833
76267,0.10876081
76268,0.03682521
76269,0.12824129
76270,0.04785961
76271,0.06372286
76272,0.01157484
76273,0.05548137
76274,0.05121176
76275,0.01871089
76276,0.05656398
76277,0.26616323
76278,0.04226374
76279,0.11083292
76280,0.04587101
76281,0.16131534
76282,0.05734201
76283,0.06192527
76284,0.05054881
76285,0.50068134
76286,0.01219515
76287,0.11738108
76288,0.03024535
76289,0.04468067
76290,0.01536893
76291,0.01598956
76292,0.05913271
76293,0.02568936
76294,0.01142854
76295,0.02046393
76296,0.04045453
76297,0.04138383
76298,0.05133160
76299,0.05822815
76300,0.02065955
76301,0.03548615
76302,0.05505105
76303,0.01998034
76304,0.03259585
76305,0.03705779
76306,0.01684671
76307,0.03040315
76308,0.01660947
76309,0.02195557
76310,0.02589668
76311,0.06393737
76312,0.01198482
76313,0.05557837
76314,0.01217888
76315,0.01558620
76316,0.01893036
76317,0.05141767
76318,0.05572237
76319,0.05452386
76320,0.06517291
76321,0.01624502
76322,0.01188888
76323,0.05931266
76324,0.05652658
76325,0.03690865
76326,0.50021607
76327,0.02991923
76328,0.04250731
76329,0.02813834
76330,0.05254980
76331,0.01731903
76332,0.04829819
76333,0.02241803
76334,0.05887804
76335,0.04454735
76336,0.03272723
76337,0.03833770
76338,0.04274583
76339,0.13376018
76340,0.02210740
76341,0.29068816
76342,0.03322069
76343,0.43439627
76344,0.05023938
76345,0.02943757
76346,0.05728724
76347,0.05612725
76348,0.02439534
76349,0.02330731
76350,0.02519823
76351,0.03940068
76352,0.05338660
76353,0.08023234
76354,0.02194262
76355,0.03050157
76356,0.04331890
76357,0.04829308
76358,0.05834031
76359,0.02066370
76360,0.02246145
76361,0.01172257
76362,0.05192104
76363,0.08931126
76364,0.32537943
76365,0.01416829
76366,0.04667067
76367,0.45902413
76368,0.05574875
76369,0.05917711
76370,0.04415087
76371,0.58956784
76372,0.01439294
76373,0.06964956
76374,0.05005386
76375,0.06358756
76376,0.01526106
76377,0.06827569
76378,0.01252051
76379,0.18625933
76380,0.07032023
76381,0.04810555
76382,0.04598001
76383,0.03060784
76384,0.10270028
76385,0.03360836
76386,0.04211947
76387,0.01677446
76388,0.03911030
76389,0.06263965
76390,0.05271681
76391,0.04945569
76392,0.02183932
76393,0.14550628
76394,0.16920805
76395,0.02089428
76396,0.04839608
76397,0.08400021
76398,0.05666621
76399,0.09180588
76400,0.05678682
76401,0.04659456
76402,0.04386463
76403,0.03634565
76404,0.02386536
76405,0.05396246
76406,0.05407300
76407,0.10121409
76408,0.05001453
76409,0.02724861
76410,0.00962716
76411,0.05815022
76412,0.08243150
76413,0.02315882
76414,0.02657972
76415,0.01371381
76416,0.00927181
76417,0.05239649
76418,0.05317626
76419,0.06268719
76420,0.09796239
76421,0.10934317
76422,0.03968499
76423,0.20880994
76424,0.05599424
76425,0.04563621
76426,0.01756706
76427,0.11129895
76428,0.03408381
76429,0.03306540
76430,0.01122514
76431,0.06082960
76432,0.14407606
76433,0.06313960
76434,0.13291970
76435,0.01507025
76436,0.01793068
76437,0.05457222
76438,0.03584527
76439,0.06080920
76440,0.03412407
76441,0.03080157
76442,0.04467521
76443,0.31384677
76444,0.02879487
76445,0.07905465
76446,0.06708865
76447,0.16062516
76448,0.04951425
76449,0.05557140
76450,0.03699449
76451,0.10813753
76452,0.02477607
76453,0.11084377
76454,0.20580027
76455,0.06041252
76456,0.05086437
76457,0.02554579
76458,0.05166495
76459,0.04216764
76460,0.04257135
76461,0.05833253
76462,0.40595704
76463,0.01226074
76464,0.09066616
76465,0.03458735
76466,0.03974397
76467,0.05804834
76468,0.04205958
76469,0.05520094
76470,0.01765038
